,term,contrast,null.value,estimate,conf.low,conf.high,adj.p.value
189,group,LA3_2-LA3_1,0,-0.0395870004589355,-0.28713183515384,0.207957834235969,0.999999999987854
190,group,LA3_3-LA3_1,0,-0.0190718296557862,-0.266616664350691,0.228473005039118,1
191,group,LA3_4-LA3_1,0,0.00232719366177397,-0.245217641033131,0.249872028356679,1
192,group,LA6_1-LA3_1,0,-4.28137041157961e-05,-0.24758764839902,0.247502020990789,1
193,group,LA6_2-LA3_1,0,0.0386054888465015,-0.208939345848403,0.286150323541406,0.999999999993463
194,group,LA6_3-LA3_1,0,0.000627030723469979,-0.246917803971435,0.248171865418375,1
195,group,LA6_4-LA3_1,0,-0.0138031792878486,-0.261348013982753,0.233741655407056,1
196,group,LB1_1-LA3_1,0,-0.127960401382441,-0.404723940310819,0.148803137545936,0.986664151380305
197,group,LB1_2-LA3_1,0,0.0509501899184783,-0.196594644776426,0.298495024613383,0.999999995185946
198,group,LB1_3-LA3_1,0,0.0132049095268648,-0.23433992516804,0.260749744221769,1
199,group,LB1_4-LA3_1,0,0.103255242802894,-0.14428959189201,0.350800077497799,0.996575794781487
200,group,LB14_1-LA3_1,0,-0.0406231664416556,-0.28816800113656,0.206921668253249,0.999999999977093
201,group,LB14_2-LA3_1,0,-0.038406557441576,-0.285951392136481,0.209138277253329,0.999999999994267
202,group,LB14_3-LA3_1,0,-0.100002789870255,-0.34754762456516,0.147542044824649,0.997839833446577
203,group,LB14_4-LA3_1,0,0.0244861893650108,-0.223058645329894,0.272031024059915,1
204,group,LB2_1-LA3_1,0,0.0386351693328921,-0.208909665362013,0.286180004027797,0.999999999993339
205,group,LB2_2-LA3_1,0,0.0242739064488459,-0.223270928246059,0.27181874114375,1
206,group,LB2_3-LA3_1,0,-0.0209691172842983,-0.268513951979203,0.226575717410606,1
207,group,LB2_4-LA3_1,0,0.0697260409208059,-0.177818793774099,0.317270875615711,0.999995963993827
208,group,LA3_3-LA3_2,0,0.0205151708031494,-0.227029663891755,0.268060005498054,1
209,group,LA3_4-LA3_2,0,0.0419141941207095,-0.205630640574195,0.289459028815614,0.999999999951062
210,group,LA6_1-LA3_2,0,0.0395441867548197,-0.208000647940085,0.287089021449724,0.99999999998817
211,group,LA6_2-LA3_2,0,0.078192489305437,-0.169352345389468,0.325737324000342,0.999963755303739
212,group,LA6_3-LA3_2,0,0.0402140311824055,-0.207330803512499,0.28775886587731,0.999999999982095
213,group,LA6_4-LA3_2,0,0.0257838211710869,-0.221761013523818,0.273328655865992,1
214,group,LB1_1-LA3_2,0,-0.088373400923506,-0.365136939851884,0.188390138004872,0.999955792908601
215,group,LB1_2-LA3_2,0,0.0905371903774139,-0.157007644317491,0.338082025072319,0.999536948622959
216,group,LB1_3-LA3_2,0,0.0527919099858003,-0.194752924709104,0.300336744680705,0.999999989221496
217,group,LB1_4-LA3_2,0,0.14284224326183,-0.104702591433075,0.390387077956735,0.872318325769286
218,group,LB14_1-LA3_2,0,-0.00103616598272011,-0.248581000677625,0.246508668712185,1
219,group,LB14_2-LA3_2,0,0.00118044301735959,-0.246364391677545,0.248725277712264,1
220,group,LB14_3-LA3_2,0,-0.0604157894113199,-0.307960624106225,0.187129045283585,0.99999979062817
221,group,LB14_4-LA3_2,0,0.0640731898239463,-0.183471644870958,0.311618024518851,0.999999276701282
222,group,LB2_1-LA3_2,0,0.0782221697918277,-0.169322664903077,0.325767004486732,0.999963501113381
223,group,LB2_2-LA3_2,0,0.0638609069077814,-0.183683927787123,0.311405741602686,0.999999324968206
224,group,LB2_3-LA3_2,0,0.0186178831746372,-0.228926951520267,0.266162717869542,1
225,group,LB2_4-LA3_2,0,0.109313041379741,-0.138231793315163,0.356857876074646,0.992557069386831
226,group,LA3_4-LA3_3,0,0.0213990233175602,-0.226145811377344,0.268943858012465,1
227,group,LA6_1-LA3_3,0,0.0190290159516704,-0.228515818743234,0.266573850646575,1
228,group,LA6_2-LA3_3,0,0.0576773185022877,-0.189867516192617,0.305222153197192,0.999999923132279
229,group,LA6_3-LA3_3,0,0.0196988603792562,-0.227845974315648,0.267243695074161,1
230,group,LA6_4-LA3_3,0,0.00526865036793756,-0.242276184326967,0.252813485062842,1
231,group,LB1_1-LA3_3,0,-0.108888571726655,-0.385652110655033,0.167874967201722,0.998542922013878
232,group,LB1_2-LA3_3,0,0.0700220195742645,-0.17752281512064,0.317566854269169,0.999995610289644
233,group,LB1_3-LA3_3,0,0.0322767391826509,-0.215268095512254,0.279821573877556,1
234,group,LB1_4-LA3_3,0,0.122327072458681,-0.125217762236224,0.369871907153585,0.971024050283227
235,group,LB14_1-LA3_3,0,-0.0215513367858695,-0.269096171480774,0.225993497909035,1
236,group,LB14_2-LA3_3,0,-0.0193347277857898,-0.266879562480694,0.228210106909115,1
237,group,LB14_3-LA3_3,0,-0.0809309602144693,-0.328475794909374,0.166613874480435,0.999932223362373
238,group,LB14_4-LA3_3,0,0.043558019020797,-0.203986815674108,0.291102853715702,0.999999999876658
239,group,LB2_1-LA3_3,0,0.0577069989886783,-0.189837835706226,0.305251833683583,0.999999922264816
240,group,LB2_2-LA3_3,0,0.043345736104632,-0.204199098590273,0.290890570799537,0.999999999890247
241,group,LB2_3-LA3_3,0,-0.00189728762851216,-0.249442122323417,0.245647547066392,1
242,group,LB2_4-LA3_3,0,0.0887978705765921,-0.158746964118313,0.336342705271497,0.999663371806422
243,group,LA6_1-LA3_4,0,-0.00237000736588977,-0.249914842060794,0.245174827329015,1
244,group,LA6_2-LA3_4,0,0.0362782951847275,-0.211266539510177,0.283823129879632,1
245,group,LA6_3-LA3_4,0,-0.001700162938304,-0.249244997633209,0.245844671756601,1
246,group,LA6_4-LA3_4,0,-0.0161303729496226,-0.263675207644527,0.231414461745282,1
247,group,LB1_1-LA3_4,0,-0.130287595044215,-0.407051133972593,0.146475943884162,0.983410848283613
248,group,LB1_2-LA3_4,0,0.0486229962567044,-0.1989218384382,0.296167830951609,0.999999998357719
249,group,LB1_3-LA3_4,0,0.0108777158650908,-0.236667118829814,0.258422550559995,1
250,group,LB1_4-LA3_4,0,0.10092804914112,-0.146616785553784,0.348472883836025,0.997529192464625
251,group,LB14_1-LA3_4,0,-0.0429503601034296,-0.290495194798334,0.204594474591475,0.999999999911855
252,group,LB14_2-LA3_4,0,-0.0407337511033499,-0.288278585798255,0.206811083591555,0.999999999975534
253,group,LB14_3-LA3_4,0,-0.102329983532029,-0.349874818226934,0.145214851162875,0.996986550960948
254,group,LB14_4-LA3_4,0,0.0221589957032368,-0.225385838991668,0.269703830398141,1
255,group,LB2_1-LA3_4,0,0.0363079756711182,-0.211236859023786,0.283852810366023,1
256,group,LB2_2-LA3_4,0,0.0219467127870719,-0.225598121907833,0.269491547481977,1
257,group,LB2_3-LA3_4,0,-0.0232963109460723,-0.270841145640977,0.224248523748832,1
258,group,LB2_4-LA3_4,0,0.0673988472590319,-0.180145987435873,0.314943681953937,0.999997956743765
259,group,LA6_2-LA6_1,0,0.0386483025506173,-0.208896532144287,0.286193137245522,0.999999999993284
260,group,LA6_3-LA6_1,0,0.000669844427585775,-0.246874990267319,0.24821467912249,1
261,group,LA6_4-LA6_1,0,-0.0137603655837328,-0.261305200278637,0.233784469111172,1
262,group,LB1_1-LA6_1,0,-0.127917587678326,-0.404681126606703,0.148845951250052,0.986718844142185
263,group,LB1_2-LA6_1,0,0.0509930036225941,-0.196551831072311,0.298537838317499,0.999999995092741
264,group,LB1_3-LA6_1,0,0.0132477232309806,-0.234297111463924,0.260792557925885,1
265,group,LB1_4-LA6_1,0,0.10329805650701,-0.144246778187894,0.350842891201915,0.996555699905624
266,group,LB14_1-LA6_1,0,-0.0405803527375398,-0.288125187432445,0.206964481957365,0.999999999977688
267,group,LB14_2-LA6_1,0,-0.0383637437374602,-0.285908578432365,0.209181090957444,1
268,group,LB14_3-LA6_1,0,-0.0999599761661397,-0.347504810861044,0.147584858528765,0.997853361524256
269,group,LB14_4-LA6_1,0,0.0245290030691266,-0.223015831625778,0.272073837764031,1
270,group,LB2_1-LA6_1,0,0.0386779830370079,-0.208866851657897,0.286222817731913,0.999999999993156
271,group,LB2_2-LA6_1,0,0.0243167201529617,-0.223228114541943,0.271861554847866,1
272,group,LB2_3-LA6_1,0,-0.0209263035801825,-0.268471138275087,0.226618531114722,1
273,group,LB2_4-LA6_1,0,0.0697688546249217,-0.177775980069983,0.317313689319826,0.999995914506576
274,group,LA6_3-LA6_2,0,-0.0379784581230315,-0.285523292817936,0.209566376571873,1
275,group,LA6_4-LA6_2,0,-0.0524086681343501,-0.299953502829255,0.195136166560555,0.999999990857209
276,group,LB1_1-LA6_2,0,-0.166565890228943,-0.443329429157321,0.110197648699435,0.823535232525261
277,group,LB1_2-LA6_2,0,0.0123447010719768,-0.235200133622928,0.259889535766881,1
278,group,LB1_3-LA6_2,0,-0.0254005793196367,-0.272945414014541,0.222144255375268,1
279,group,LB1_4-LA6_2,0,0.0646497539563929,-0.182895080738512,0.312194588651298,0.999999128973493
280,group,LB14_1-LA6_2,0,-0.0792286552881571,-0.326773489983062,0.168316179406748,0.999953864594681
281,group,LB14_2-LA6_2,0,-0.0770120462880775,-0.324556880982982,0.170532788406827,0.999972653614921
282,group,LB14_3-LA6_2,0,-0.138608278716757,-0.386153113411662,0.108936555978148,0.900757681600082
283,group,LB14_4-LA6_2,0,-0.0141192994814907,-0.261664134176395,0.233425535213414,1
284,group,LB2_1-LA6_2,0,2.96804863906264e-05,-0.247515154208514,0.247574515181295,1
285,group,LB2_2-LA6_2,0,-0.0143315823976556,-0.26187641709256,0.233213252297249,1
286,group,LB2_3-LA6_2,0,-0.0595746061307998,-0.307119440825705,0.187970228564105,0.999999845010818
287,group,LB2_4-LA6_2,0,0.0311205520743044,-0.2164242826206,0.278665386769209,1
288,group,LA6_4-LA6_3,0,-0.0144302100113186,-0.261975044706223,0.233114624683586,1
289,group,LB1_1-LA6_3,0,-0.128587432105911,-0.405350971034289,0.148176106822466,0.985842397959877
290,group,LB1_2-LA6_3,0,0.0503231591950083,-0.197221675499896,0.297867993889913,0.999999996373679
291,group,LB1_3-LA6_3,0,0.0125778788033948,-0.23496695589151,0.260122713498299,1
292,group,LB1_4-LA6_3,0,0.102628212079424,-0.14491662261548,0.350173046774329,0.996858968123631
293,group,LB14_1-LA6_3,0,-0.0412501971651256,-0.28879503186003,0.206294637529779,0.999999999966705
294,group,LB14_2-LA6_3,0,-0.0390335881650459,-0.286578422859951,0.208511246529859,0.999999999991422
295,group,LB14_3-LA6_3,0,-0.100629820593725,-0.34817465528863,0.146915014101179,0.997633219298514
296,group,LB14_4-LA6_3,0,0.0238591586415408,-0.223685676053364,0.271403993336445,1
297,group,LB2_1-LA6_3,0,0.0380081386094221,-0.209536696085483,0.285552973304327,1
298,group,LB2_2-LA6_3,0,0.0236468757253759,-0.223897958969529,0.271191710420281,1
299,group,LB2_3-LA6_3,0,-0.0215961480077683,-0.269140982702673,0.225948686687136,1
300,group,LB2_4-LA6_3,0,0.0690990101973359,-0.178445824497569,0.316643844892241,0.999996628351753
301,group,LB1_1-LA6_4,0,-0.114157222094593,-0.39092076102297,0.162606316833785,0.997079742912194
302,group,LB1_2-LA6_4,0,0.064753369206327,-0.182791465488578,0.312298203901232,0.999999099629039
303,group,LB1_3-LA6_4,0,0.0270080888147134,-0.220536745880191,0.274552923509618,1
304,group,LB1_4-LA6_4,0,0.117058422090743,-0.130486412604162,0.364603256785648,0.98249787709469
305,group,LB14_1-LA6_4,0,-0.026819987153807,-0.274364821848712,0.220724847541098,1
306,group,LB14_2-LA6_4,0,-0.0246033781537273,-0.272148212848632,0.222941456541177,1
307,group,LB14_3-LA6_4,0,-0.0861996105824068,-0.333744445277312,0.161345224112498,0.999795679866297
308,group,LB14_4-LA6_4,0,0.0382893686528594,-0.209255466042045,0.285834203347764,1
309,group,LB2_1-LA6_4,0,0.0524383486207408,-0.195106486074164,0.299983183315645,0.999999990739388
310,group,LB2_2-LA6_4,0,0.0380770857366945,-0.20946774895821,0.285621920431599,1
311,group,LB2_3-LA6_4,0,-0.00716593799644971,-0.254710772691354,0.240378896698455,1
312,group,LB2_4-LA6_4,0,0.0835292202086545,-0.16401561448625,0.331074054903559,0.999881338775404
313,group,LB1_2-LB1_1,0,0.17891059130092,-0.0978529476274577,0.455674130229297,0.71652023665643
314,group,LB1_3-LB1_1,0,0.141165310909306,-0.135598228019071,0.417928849837684,0.959288842718951
315,group,LB1_4-LB1_1,0,0.231215644185336,-0.0455478947430417,0.507979183113713,0.234741335751178
316,group,LB14_1-LB1_1,0,0.0873372349407859,-0.189426303987592,0.364100773869163,0.999964396298417
317,group,LB14_2-LB1_1,0,0.0895538439408655,-0.187209694987512,0.366317382869243,0.999943732086673
318,group,LB14_3-LB1_1,0,0.027957611512186,-0.248805927416192,0.304721150440564,1
319,group,LB14_4-LB1_1,0,0.152446590747452,-0.124316948180925,0.42921012967583,0.91412655348086
320,group,LB2_1-LB1_1,0,0.166595570715334,-0.110167968213044,0.443359109643711,0.823305819864533
321,group,LB2_2-LB1_1,0,0.152234307831287,-0.12452923109709,0.428997846759665,0.915195316878716
322,group,LB2_3-LB1_1,0,0.106991284098143,-0.169772254830234,0.383754823026521,0.998885654535287
323,group,LB2_4-LB1_1,0,0.197686442303247,-0.0790770966251302,0.474449981231625,0.528378616380502
324,group,LB1_3-LB1_2,0,-0.0377452803916136,-0.285290115086518,0.209799554303291,1
325,group,LB1_4-LB1_2,0,0.0523050528844161,-0.195239781810489,0.299849887579321,0.999999991257567
326,group,LB14_1-LB1_2,0,-0.091573356360134,-0.339118191055039,0.155971478334771,0.999443222285745
327,group,LB14_2-LB1_2,0,-0.0893567473600543,-0.336901582054959,0.15818808733485,0.999626563925806
328,group,LB14_3-LB1_2,0,-0.150952979788734,-0.398497814483638,0.0965918549061709,0.80608788787188
329,group,LB14_4-LB1_2,0,-0.0264640005534675,-0.274008835248372,0.221080834141437,1
330,group,LB2_1-LB1_2,0,-0.0123150205855862,-0.259859855280491,0.235229814109318,1
331,group,LB2_2-LB1_2,0,-0.0266762834696325,-0.274221118164537,0.220868551225272,1
332,group,LB2_3-LB1_2,0,-0.0719193072027767,-0.319464141897681,0.175625527492128,0.999992577135257
333,group,LB2_4-LB1_2,0,0.0187758510023275,-0.228768983692577,0.266320685697232,1
334,group,LB1_4-LB1_3,0,0.0900503332760296,-0.157494501418875,0.337595167970934,0.999575975160776
335,group,LB14_1-LB1_3,0,-0.0538280759685204,-0.301372910663425,0.193716758726384,0.999999983313815
336,group,LB14_2-LB1_3,0,-0.0516114669684407,-0.299156301663345,0.195933367726464,0.999999993541733
337,group,LB14_3-LB1_3,0,-0.11320769939712,-0.360752534092025,0.134337135297784,0.988350887404833
338,group,LB14_4-LB1_3,0,0.011281279838146,-0.236263554856759,0.258826114533051,1
339,group,LB2_1-LB1_3,0,0.0254302598060274,-0.222114574888877,0.272975094500932,1
340,group,LB2_2-LB1_3,0,0.0110689969219811,-0.236475837772924,0.258613831616886,1
341,group,LB2_3-LB1_3,0,-0.0341740268111631,-0.281718861506068,0.213370807883742,1
342,group,LB2_4-LB1_3,0,0.0565211313939411,-0.191023703300964,0.304065966088846,0.999999950670978
343,group,LB14_1-LB1_4,0,-0.14387840924455,-0.391423243939455,0.103666425450355,0.864698768229686
344,group,LB14_2-LB1_4,0,-0.14166180024447,-0.389206634939375,0.105883034450434,0.880684834180006
345,group,LB14_3-LB1_4,0,-0.20325803267315,-0.450802867368055,0.0442868020217548,0.262657167163155
346,group,LB14_4-LB1_4,0,-0.0787690534378836,-0.326313888132788,0.168775781257021,0.999958518971089
347,group,LB2_1-LB1_4,0,-0.0646200734700023,-0.312164908164907,0.182924761224902,0.999999137214348
348,group,LB2_2-LB1_4,0,-0.0789813363540485,-0.326526171048953,0.168563498340856,0.999956424759811
349,group,LB2_3-LB1_4,0,-0.124224360087193,-0.371769194782097,0.123320474607712,0.965734857187862
350,group,LB2_4-LB1_4,0,-0.0335292018820885,-0.281074036576993,0.214015632812816,1
351,group,LB14_2-LB14_1,0,0.00221660900007969,-0.245328225694825,0.249761443694984,1
352,group,LB14_3-LB14_1,0,-0.0593796234285998,-0.306924458123504,0.188165211266305,0.999999855574159
353,group,LB14_4-LB14_1,0,0.0651093558066664,-0.182435478888238,0.312654190501571,0.999998991684377
354,group,LB2_1-LB14_1,0,0.0792583357745478,-0.168286498920357,0.326803170469452,0.999953548383937
355,group,LB2_2-LB14_1,0,0.0648970728905015,-0.182647761804403,0.312441907585406,0.999999057412864
356,group,LB2_3-LB14_1,0,0.0196540491573573,-0.227890785537547,0.267198883852262,1
357,group,LB2_4-LB14_1,0,0.110349207362462,-0.137195627332443,0.357894042057366,0.991583727362912
358,group,LB14_3-LB14_2,0,-0.0615962324286795,-0.309141067123584,0.185948602266225,0.999999683898495
359,group,LB14_4-LB14_2,0,0.0628927468065867,-0.184652087888318,0.310437581501491,0.999999509523888
360,group,LB2_1-LB14_2,0,0.0770417267744681,-0.170503107920437,0.324586561469373,0.999972456730612
361,group,LB2_2-LB14_2,0,0.0626804638904218,-0.184864370804483,0.310225298585326,0.999999543144537
362,group,LB2_3-LB14_2,0,0.0174374401572776,-0.230107394537627,0.264982274852182,1
363,group,LB2_4-LB14_2,0,0.108132598362382,-0.139412236332523,0.355677433057286,0.993551518644798
364,group,LB14_4-LB14_3,0,0.124488979235266,-0.123055855459638,0.372033813930171,0.964943643506738
365,group,LB2_1-LB14_3,0,0.138637959203148,-0.108906875491757,0.386182793898052,0.900573519902862
366,group,LB2_2-LB14_3,0,0.124276696319101,-0.123268138375803,0.371821531014006,0.965579434295837
367,group,LB2_3-LB14_3,0,0.0790336725859571,-0.168511162108948,0.326578507280862,0.999955893970461
368,group,LB2_4-LB14_3,0,0.169728830791061,-0.0778160039038433,0.417273665485966,0.609188283397058
369,group,LB2_1-LB14_4,0,0.0141489799678813,-0.233395854727023,0.261693814662786,1
370,group,LB2_2-LB14_4,0,-0.00021228291616493,-0.24775711761107,0.24733255177874,1
371,group,LB2_3-LB14_4,0,-0.0454553066493091,-0.293000141344214,0.202089528045596,0.999999999660414
372,group,LB2_4-LB14_4,0,0.0452398515557951,-0.20230498313911,0.2927846862507,0.999999999696481
373,group,LB2_2-LB2_1,0,-0.0143612628840463,-0.261906097578951,0.233183571810858,1
374,group,LB2_3-LB2_1,0,-0.0596042866171905,-0.307149121312095,0.187940548077714,0.999999843341017
375,group,LB2_4-LB2_1,0,0.0310908715879137,-0.216453963106991,0.278635706282818,1
376,group,LB2_3-LB2_2,0,-0.0452430237331442,-0.292787858428049,0.20230181096176,0.999999999695978
377,group,LB2_4-LB2_2,0,0.04545213447196,-0.202092700222945,0.292996969166865,0.999999999660973
378,group,LB2_4-LB2_3,0,0.0906951582051042,-0.1568496764898,0.338239992900009,0.999523624162533
